E4P1_N_ml,E4P1_N_mAU
7.528219,14.110692
7.528717,14.109784
7.529215,14.11004
7.529713,14.110499
7.53021,14.111246
7.530707,14.109965
7.531205,14.107854
7.531703,14.108463
7.532201,14.108559
7.532699,14.108905
7.533196,14.1088
7.533694,14.109064
7.534192,14.108768
7.534689,14.108501
7.535187,14.109168
7.535685,14.110352
7.536182,14.110805
7.53668,14.110433
7.537178,14.109595
7.537676,14.107935
7.538174,14.106659
7.538671,14.105283
7.539168,14.104529
7.539666,14.105128
7.540164,14.105159
7.540662,14.106631
7.54116,14.107217
7.541657,14.105948
7.542155,14.106201
7.542653,14.107415
7.54315,14.107979
7.543648,14.108651
7.544146,14.108563
7.544643,14.109794
7.545141,14.109941
7.545639,14.109566
7.546137,14.109753
7.546635,14.110669
7.547132,14.110867
7.547629,14.111127
7.548127,14.110186
7.548625,14.109425
7.549123,14.109293
7.549621,14.108554
7.550118,14.110028
7.550616,14.109477
7.551114,14.109939
7.551611,14.109339
7.552109,14.108335
7.552607,14.109256
7.553104,14.109094
7.553602,14.109991
7.5541,14.108668
7.554598,14.107518
7.555096,14.106074
7.555593,14.10743
7.55609,14.108899
7.556588,14.108748
7.557086,14.106816
7.557584,14.106573
7.558082,14.105596
7.558579,14.103803
7.559077,14.102197
7.559575,14.101767
7.560072,14.102262
7.56057,14.102757
7.561068,14.104333
7.561565,14.103434
7.562063,14.102391
7.562561,14.104462
7.563059,14.103098
7.563557,14.103683
7.564054,14.102958
7.564551,14.105403
7.565049,14.104451
7.565547,14.101724
7.566045,14.101178
7.566543,14.101051
7.56704,14.103016
7.567538,14.100512
7.568036,14.1004
7.568533,14.099636
7.569031,14.097764
7.569529,14.098481
7.570026,14.098584
7.570524,14.097869
7.571022,14.099265
7.57152,14.100109
7.572018,14.10272
7.572515,14.102076
7.573012,14.102341
7.57351,14.100594
7.574008,14.102997
7.574506,14.104566
7.575004,14.105102
7.575501,14.10482
7.575999,14.105702
7.576497,14.104092
7.576994,14.106038
7.577492,14.107887
7.57799,14.107699
7.578487,14.108645
7.578985,14.110639
7.579483,14.112242
7.579981,14.115236
7.580479,14.114956
7.580976,14.116141
7.581473,14.116165
7.581971,14.11514
7.582469,14.116941
7.582967,14.118553
7.583465,14.120317
7.583962,14.119704
7.58446,14.11979
7.584958,14.120146
7.585455,14.120259
7.585953,14.120604
7.586451,14.119229
7.586948,14.117435
7.587446,14.116365
7.587944,14.117807
7.588442,14.11701
7.58894,14.117483
7.589437,14.113991
7.589934,14.112792
7.590432,14.112518
7.59093,14.1122
7.591428,14.111619
7.591926,14.109552
7.592423,14.107541
7.592921,14.108976
7.593419,14.108346
7.593916,14.108362
7.594414,14.107715
7.594912,14.107251
7.595409,14.106155
7.595907,14.105905
7.596405,14.106833
7.596903,14.106719
7.597401,14.1063
7.597898,14.105349
7.598395,14.10406
7.598893,14.104576
7.599391,14.105828
7.599889,14.106903
7.600387,14.107088
7.600884,14.108402
7.601382,14.108009
7.60188,14.10972
7.602377,14.111238
7.602875,14.112621
7.603373,14.111564
7.60387,14.110983
7.604368,14.110791
7.604866,14.111879
7.605364,14.111047
7.605862,14.110309
7.606359,14.111303
7.606856,14.113151
7.607354,14.11326
7.607852,14.114527
7.60835,14.112123
7.608848,14.110629
7.609345,14.11044
7.609843,14.110725
7.610341,14.111231
7.610838,14.113378
7.611336,14.113029
7.611834,14.11354
7.612331,14.113279
7.612829,14.11211
7.613327,14.11034
7.613825,14.109704
7.614323,14.10923
7.61482,14.108196
7.615317,14.106821
7.615815,14.105892
7.616313,14.10598
7.616811,14.105931
7.617309,14.105543
7.617806,14.104395
7.618304,14.103768
7.618802,14.10364
7.619299,14.10297
7.619797,14.102467
7.620295,14.102448
7.620792,14.10221
7.62129,14.103644
7.621788,14.103409
7.622286,14.10278
7.622784,14.103735
7.623281,14.103312
7.623778,14.101493
7.624276,14.100213
7.624774,14.100045
7.625272,14.101008
7.62577,14.10246
7.626267,14.103791
7.626765,14.103994
7.627263,14.103878
7.62776,14.105287
7.628258,14.106731
7.628756,14.10675
7.629253,14.106094
7.629751,14.106383
7.630249,14.107393
7.630747,14.108572
7.631245,14.10892
7.631742,14.10888
7.632239,14.10893
7.632737,14.109669
7.633235,14.1106
7.633733,14.110698
7.634231,14.111444
7.634728,14.111716
7.635226,14.110308
7.635724,14.109673
7.636221,14.1097
7.636719,14.109835
7.637217,14.109236
7.637714,14.109844
7.638212,14.1113
7.63871,14.112389
7.639208,14.112908
7.639706,14.114079
7.640203,14.114211
7.6407,14.114656
7.641198,14.114779
7.641696,14.116155
7.642194,14.116899
7.642692,14.116828
7.643189,14.11613
7.643687,14.115564
7.644185,14.114699
7.644683,14.114585
7.64518,14.113065
7.645678,14.1123
7.646175,14.111697
7.646673,14.110579
7.647171,14.110188
7.647669,14.11131
7.648167,14.112309
7.648664,14.11411
7.649161,14.114116
7.649659,14.113201
7.650157,14.110289
7.650655,14.107346
7.651153,14.107154
7.65165,14.107862
7.652148,14.10781
7.652646,14.108223
7.653144,14.107549
7.653641,14.106448
7.654139,14.10579
7.654636,14.105794
7.655134,14.105596
7.655632,14.10513
7.65613,14.10511
7.656628,14.106104
7.657125,14.104988
7.657622,14.105163
7.65812,14.103012
7.658618,14.103706
7.659116,14.104507
7.659614,14.104406
7.660111,14.102888
7.660609,14.103887
7.661107,14.10463
7.661605,14.106483
7.662102,14.106873
7.6626,14.108289
7.663097,14.108924
7.663595,14.10768
7.664093,14.106759
7.664591,14.105428
7.665089,14.102593
7.665586,14.101265
7.666083,14.101757
7.666581,14.102461
7.667079,14.101357
7.667577,14.100937
7.668075,14.099754
7.668572,14.10042
7.66907,14.101139
7.669568,14.102061
7.670066,14.104117
7.670563,14.103779
7.671061,14.105738
7.671558,14.104305
7.672056,14.105967
7.672554,14.105622
7.673052,14.106882
7.67355,14.104161
7.674047,14.103463
7.674544,14.10217
7.675042,14.10299
7.67554,14.103835
7.676038,14.103756
7.676536,14.10567
7.677033,14.106305
7.677531,14.106596
7.678029,14.10806
7.678527,14.107996
7.679024,14.110449
7.679522,14.110128
7.680019,14.110653
7.680517,14.112333
7.681015,14.112041
7.681513,14.112599
7.682011,14.111327
7.682508,14.108579
7.683005,14.11014
7.683503,14.110634
7.684001,14.111078
7.684499,14.111609
7.684997,14.11096
7.685494,14.109274
7.685992,14.10939
7.68649,14.110086
7.686988,14.11163
7.687485,14.111142
7.687983,14.109702
7.68848,14.110663
7.688978,14.109898
7.689476,14.109168
7.689974,14.109386
7.690472,14.109692
7.690969,14.109528
7.691466,14.106822
7.691964,14.107127
7.692462,14.106679
7.69296,14.10647
7.693458,14.105494
7.693955,14.104039
7.694453,14.104448
7.694951,14.105987
7.695449,14.103703
7.695946,14.102646
7.696444,14.10233
7.696941,14.100938
7.697439,14.103299
7.697937,14.104931
7.698435,14.10437
7.698933,14.102982
7.69943,14.101437
7.699927,14.101114
7.700425,14.102132
7.700923,14.102242
7.701421,14.102616
7.701919,14.103769
7.702416,14.104655
7.702914,14.105728
7.703412,14.106591
7.70391,14.108238
7.704407,14.108106
7.704905,14.108413
7.705402,14.107754
7.7059,14.106153
7.706398,14.105089
7.706896,14.103293
7.707394,14.10098
7.707891,14.101021
7.708388,14.102868
7.708886,14.103272
7.709384,14.103742
7.709882,14.101933
7.71038,14.099951
7.710877,14.10062
7.711375,14.100466
7.711873,14.101173
7.712371,14.102146
7.712868,14.10149
7.713366,14.101068
7.713863,14.100766
7.714361,14.101272
7.714859,14.100908
7.715357,14.09998
7.715855,14.099964
7.716352,14.099191
7.716849,14.099615
7.717347,14.100004
7.717845,14.101845
7.718343,14.104275
7.718841,14.107059
7.719338,14.10859
7.719836,14.111101
7.720334,14.113111
7.720832,14.114094
7.721329,14.113546
7.721827,14.11278
7.722324,14.112097
7.722822,14.112347
7.72332,14.113301
7.723818,14.112416
7.724316,14.111414
7.724813,14.111126
7.72531,14.11064
7.725808,14.110716
7.726306,14.111222
7.726804,14.110298
7.727302,14.109366
7.727799,14.109467
7.728297,14.109106
7.728795,14.108848
7.729293,14.108914
7.72979,14.109024
7.730288,14.10839
7.730785,14.108423
7.731283,14.107852
7.731781,14.106578
7.732279,14.105439
7.732777,14.104377
7.733274,14.103338
7.733771,14.102988
7.734269,14.103716
7.734767,14.105401
7.735265,14.106349
7.735763,14.106025
7.73626,14.10687
7.736758,14.108745
7.737256,14.108067
7.737754,14.108052
7.738251,14.108201
7.738749,14.109014
7.739246,14.109396
7.739744,14.109599
7.740242,14.110367
7.74074,14.111356
7.741238,14.111985
7.741735,14.111945
7.742232,14.110384
7.74273,14.109593
7.743228,14.108118
7.743726,14.107635
7.744224,14.108291
7.744721,14.110547
7.745219,14.112041
7.745717,14.113775
7.746215,14.114831
7.746712,14.114913
7.74721,14.115302
7.747707,14.115621
7.748205,14.115896
7.748703,14.116596
7.749201,14.115602
7.749699,14.116624
7.750196,14.116794
7.750694,14.115521
7.751191,14.114104
7.751689,14.114729
7.752187,14.114538
7.752685,14.114202
7.753182,14.113036
7.75368,14.113155
7.754178,14.114739
7.754676,14.116818
7.755173,14.118246
7.755671,14.119953
7.756168,14.120984
7.756666,14.121222
7.757164,14.119079
7.757662,14.118703
7.75816,14.117167
7.758657,14.11582
7.759155,14.115769
7.759652,14.114589
7.76015,14.115032
7.760648,14.117117
7.761146,14.11794
7.761643,14.118339
7.762141,14.118063
7.762639,14.118518
7.763137,14.119481
7.763634,14.120638
7.764132,14.121229
7.764629,14.121175
7.765127,14.120678
7.765625,14.121866
7.766123,14.122273
7.766621,14.120904
7.767118,14.120068
7.767616,14.11905
7.768113,14.117994
7.768611,14.119478
7.769109,14.120593
7.769607,14.121196
7.770104,14.120026
7.770602,14.120722
7.7711,14.121655
7.771598,14.121037
7.772095,14.12097
7.772593,14.121281
7.77309,14.120666
7.773588,14.11941
7.774086,14.118606
7.774584,14.119381
7.775082,14.119262
7.775579,14.119374
7.776077,14.119948
7.776574,14.117838
7.777072,14.117927
7.77757,14.118065
7.778068,14.118896
7.778565,14.118675
7.779063,14.117529
7.779561,14.117629
7.780059,14.119339
7.780556,14.11933
7.781054,14.118137
7.781551,14.115151
7.782049,14.114184
7.782547,14.112761
7.783045,14.113289
7.783543,14.111257
7.78404,14.111882
7.784538,14.112597
7.785035,14.11101
7.785533,14.109983
7.786031,14.109851
7.786529,14.109972
7.787026,14.108712
7.787524,14.108968
7.788022,14.108773
7.78852,14.109046
7.789017,14.109148
7.789515,14.10899
7.790012,14.108044
7.79051,14.10813
7.791008,14.107289
7.791506,14.107999
7.792004,14.108816
7.792501,14.108869
7.792999,14.108803
7.793496,14.108196
7.793994,14.109408
7.794492,14.110236
7.79499,14.111212
7.795487,14.112141
7.795985,14.113607
7.796483,14.113957
7.796981,14.114162
7.797478,14.114879
7.797976,14.115686
7.798473,14.115656
7.798971,14.115113
7.799469,14.115644
7.799967,14.116163
7.800465,14.115348
7.800962,14.116282
7.80146,14.115928
7.801957,14.115788
7.802455,14.115812
7.802953,14.114983
7.803451,14.11478
7.803948,14.112881
7.804446,14.112394
7.804944,14.112618
7.805442,14.113951
7.805939,14.115154
7.806437,14.113483
7.806934,14.110984
7.807432,14.111358
7.80793,14.110682
7.808428,14.110752
7.808926,14.1101
7.809423,14.109414
7.809921,14.110211
7.810418,14.10887
7.810916,14.109415
7.811414,14.110301
7.811912,14.110764
7.812409,14.109862
7.812907,14.109814
7.813405,14.10757
7.813903,14.107551
7.8144,14.10789
7.814898,14.108167
7.815395,14.108499
7.815893,14.108577
7.816391,14.108959
7.816889,14.108357
7.817387,14.106801
7.817884,14.106508
7.818382,14.107203
7.818879,14.107672
7.819377,14.108521
7.819875,14.109079
7.820373,14.108899
7.82087,14.109113
7.821368,14.110166
7.821866,14.110631
7.822364,14.110816
7.822861,14.112526
7.823359,14.11303
7.823856,14.113525
7.824354,14.113568
7.824852,14.114772
7.82535,14.11385
7.825848,14.113642
7.826345,14.114532
7.826843,14.115022
7.82734,14.114837
7.827838,14.115746
7.828336,14.116574
7.828834,14.116716
7.829331,14.117783
7.829829,14.119702
7.830327,14.120767
7.830825,14.120084
7.831322,14.118734
7.83182,14.118965
7.832317,14.119374
7.832815,14.118512
7.833313,14.117285
7.833811,14.11542
7.834309,14.114989
7.834806,14.115333
7.835304,14.115091
7.835801,14.114232
7.836299,14.112774
7.836797,14.111762
7.837295,14.110757
7.837792,14.111485
7.83829,14.113347
7.838788,14.114326
7.839286,14.114655
7.839783,14.11539
7.840281,14.114348
7.840778,14.114838
7.841276,14.116862
7.841774,14.117883
7.842272,14.117055
7.84277,14.116626
7.843267,14.117033
7.843765,14.117599
7.844262,14.118297
7.84476,14.1188
7.845258,14.119619
7.845756,14.12044
7.846253,14.120667
7.846751,14.120372
7.847249,14.119959
7.847747,14.120091
7.848244,14.121392
7.848742,14.121824
7.849239,14.121805
7.849737,14.122046
7.850235,14.120819
7.850733,14.119159
7.851231,14.118131
7.851728,14.116495
7.852226,14.11602
7.852723,14.117042
7.853221,14.115617
7.853719,14.113642
7.854217,14.112402
7.854714,14.112826
7.855212,14.112514
7.85571,14.112774
7.856208,14.113571
7.856706,14.112193
7.857203,14.110346
7.8577,14.110527
7.858198,14.112032
7.858696,14.112233
7.859194,14.111156
7.859692,14.110895
7.860189,14.109577
7.860687,14.107479
7.861184,14.106617
7.861682,14.104465
7.86218,14.103273
7.862678,14.10419
7.863175,14.105233
7.863673,14.104827
7.864171,14.105433
7.864669,14.103549
7.865167,14.102084
7.865664,14.101646
7.866161,14.099637
7.866659,14.099526
7.867157,14.100016
7.867655,14.10105
7.868153,14.101837
7.86865,14.102233
7.869148,14.103013
7.869645,14.103399
7.870143,14.101772
7.870641,14.100294
7.871139,14.101132
7.871636,14.10238
7.872134,14.102008
7.872632,14.102759
7.87313,14.102231
7.873628,14.102283
7.874125,14.10457
7.874622,14.106069
7.87512,14.105298
7.875618,14.104526
7.876116,14.104751
7.876614,14.104932
7.877111,14.106555
7.877609,14.107357
7.878106,14.107953
7.878604,14.108812
7.879102,14.109374
7.8796,14.10855
7.880097,14.107471
7.880595,14.108195
7.881093,14.105863
7.881591,14.10472
7.882089,14.104179
7.882586,14.103519
7.883083,14.106125
7.883581,14.106228
7.884079,14.104652
7.884577,14.10345
7.885075,14.105734
7.885572,14.105252
7.88607,14.106432
7.886567,14.107529
7.887065,14.109472
7.887563,14.108231
7.888061,14.108511
7.888558,14.109248
7.889056,14.108661
7.889554,14.109413
7.890052,14.111241
7.89055,14.110972
7.891047,14.112551
7.891544,14.113185
7.892042,14.114088
7.89254,14.113714
7.893038,14.112778
7.893536,14.113893
7.894033,14.115443
7.894531,14.116428
7.895028,14.117386
7.895526,14.115317
7.896024,14.116355
7.896522,14.117283
7.897019,14.11727
7.897517,14.115629
7.898015,14.114467
7.898513,14.113551
7.899011,14.112176
7.899508,14.110435
7.900005,14.111167
7.900503,14.110335
7.901001,14.109707
7.901499,14.110833
7.901997,14.110573
7.902494,14.109908
7.902992,14.110678
7.903489,14.108529
7.903987,14.107911
7.904485,14.105405
7.904983,14.105267
7.90548,14.106048
7.905978,14.106788
7.906476,14.105487
7.906974,14.105566
7.907472,14.105654
7.907969,14.107681
7.908466,14.107704
7.908964,14.108119
7.909462,14.109134
7.90996,14.109305
7.910458,14.109963
7.910955,14.111258
7.911453,14.112055
7.91195,14.11185
7.912448,14.110803
7.912946,14.112158
7.913444,14.113289
7.913941,14.111952
7.914439,14.111518
7.914937,14.111581
7.915435,14.111981
7.915933,14.114422
7.91643,14.116328
7.916927,14.119203
7.917425,14.119679
7.917923,14.117643
7.918421,14.117073
7.918919,14.11742
7.919416,14.116979
7.919914,14.117455
7.920411,14.115926
7.920909,14.115375
7.921407,14.115939
7.921905,14.114807
7.922402,14.113889
7.9229,14.114444
7.923398,14.11563
7.923896,14.117002
7.924394,14.11822
7.924891,14.117752
7.925388,14.117765
7.925886,14.117844
7.926384,14.117704
7.926882,14.116323
7.92738,14.116191
7.927877,14.115465
7.928375,14.114894
7.928872,14.114496
7.92937,14.113039
7.929868,14.112122
7.930366,14.112595
7.930863,14.11237
7.931361,14.111291
7.931859,14.112346
7.932357,14.111877
7.932855,14.110943
7.933352,14.1095
7.933849,14.107059
7.934347,14.104817
7.934845,14.105368
7.935343,14.106438
7.935841,14.105684
7.936338,14.103308
7.936836,14.101184
7.937333,14.100624
7.937831,14.100322
7.938329,14.099851
7.938827,14.099256
7.939324,14.100969
7.939822,14.101337
7.94032,14.099786
7.940818,14.098771
7.941316,14.0978
7.941813,14.096512
7.94231,14.096639
7.942808,14.097594
7.943306,14.099352
7.943804,14.100832
7.944302,14.099863
7.944799,14.098207
7.945297,14.098013
7.945794,14.099883
7.946292,14.102934
7.94679,14.104509
7.947288,14.103425
7.947785,14.102128
7.948283,14.101313
7.948781,14.101624
7.949279,14.10148
7.949777,14.102423
7.950274,14.103881
7.950771,14.104421
7.951269,14.10583
7.951767,14.104848
7.952265,14.10423
7.952763,14.105789
7.95326,14.10641
7.953758,14.106018
7.954255,14.106141
7.954753,14.104873
7.955251,14.103498
7.955749,14.101091
7.956246,14.100111
7.956744,14.101903
7.957242,14.104313
7.95774,14.104161
7.958238,14.102997
7.958735,14.100924
7.959232,14.099658
7.95973,14.100678
7.960228,14.102287
7.960726,14.1037
7.961224,14.104436
7.961721,14.105365
7.962219,14.105486
7.962717,14.1041
7.963214,14.103536
7.963712,14.102929
7.96421,14.103565
7.964707,14.104879
7.965205,14.102944
