E4P1_R_ml,E4P1_R_mAU
0.693619,14.179708
0.694117,14.182211
0.694616,14.182881
0.695114,14.182777
0.695612,14.183185
0.696111,14.183168
0.696609,14.184
0.697108,14.185885
0.697607,14.185414
0.698105,14.186057
0.698603,14.186357
0.699102,14.188738
0.6996,14.189679
0.700099,14.190799
0.700597,14.190283
0.701096,14.189849
0.701594,14.18881
0.702093,14.189675
0.702591,14.188327
0.703089,14.188954
0.703588,14.187726
0.704086,14.188145
0.704585,14.186394
0.705083,14.188246
0.705582,14.188161
0.70608,14.190521
0.706579,14.188643
0.707077,14.18925
0.707575,14.190145
0.708074,14.189864
0.708572,14.18929
0.709071,14.188975
0.709569,14.188241
0.710068,14.188769
0.710566,14.188481
0.711065,14.187755
0.711563,14.187188
0.712061,14.18689
0.71256,14.185119
0.713058,14.186052
0.713557,14.185404
0.714056,14.187392
0.714554,14.186752
0.715052,14.187687
0.715551,14.186528
0.716049,14.190177
0.716547,14.189856
0.717046,14.191683
0.717545,14.189277
0.718043,14.191284
0.718542,14.190369
0.71904,14.190349
0.719538,14.18925
0.720037,14.189467
0.720535,14.188475
0.721034,14.189028
0.721532,14.186531
0.722031,14.187275
0.722529,14.18823
0.723028,14.188173
0.723526,14.18767
0.724024,14.188075
0.724523,14.188624
0.725021,14.188269
0.72552,14.187783
0.726018,14.18869
0.726517,14.187343
0.727015,14.187422
0.727514,14.186056
0.728012,14.186646
0.72851,14.184833
0.729009,14.183844
0.729507,14.182796
0.730006,14.182359
0.730505,14.18408
0.731003,14.184843
0.731501,14.183936
0.732,14.183535
0.732498,14.183581
0.732996,14.184131
0.733495,14.18481
0.733994,14.18543
0.734492,14.186911
0.734991,14.185734
0.735489,14.185488
0.735987,14.184528
0.736486,14.184061
0.736984,14.182943
0.737483,14.183724
0.737981,14.184783
0.73848,14.184127
0.738978,14.18339
0.739477,14.18373
0.739975,14.18306
0.740473,14.183711
0.740972,14.183898
0.74147,14.184002
0.741969,14.184101
0.742467,14.185336
0.742966,14.184179
0.743464,14.183013
0.743963,14.183396
0.744461,14.183115
0.744959,14.182644
0.745458,14.181846
0.745956,14.181347
0.746455,14.1809
0.746953,14.18166
0.747452,14.181055
0.74795,14.179256
0.748449,14.179761
0.748947,14.18063
0.749445,14.180295
0.749944,14.18021
0.750443,14.180136
0.750941,14.180113
0.751439,14.180089
0.751938,14.180434
0.752436,14.180841
0.752934,14.180037
0.753433,14.179198
0.753932,14.179295
0.75443,14.179024
0.754929,14.178065
0.755427,14.179214
0.755925,14.179909
0.756424,14.179892
0.756922,14.180392
0.757421,14.181215
0.757919,14.181686
0.758418,14.181508
0.758916,14.179908
0.759415,14.178298
0.759913,14.17808
0.760411,14.179205
0.76091,14.180043
0.761408,14.18071
0.761907,14.181276
0.762405,14.181224
0.762904,14.182765
0.763402,14.184498
0.763901,14.184441
0.764399,14.182801
0.764897,14.182055
0.765396,14.18266
0.765894,14.183023
0.766393,14.183057
0.766891,14.184229
0.76739,14.183971
0.767888,14.183532
0.768387,14.183254
0.768885,14.182885
0.769383,14.18228
0.769882,14.18189
0.77038,14.181485
0.770879,14.182785
0.771378,14.183814
0.771876,14.183964
0.772374,14.185906
0.772873,14.18545
0.773371,14.183023
0.77387,14.182016
0.774368,14.180521
0.774867,14.178611
0.775365,14.17686
0.775864,14.176491
0.776362,14.176764
0.77686,14.17872
0.777359,14.180234
0.777857,14.180642
0.778356,14.180519
0.778854,14.181407
0.779353,14.180669
0.779851,14.180431
0.78035,14.178101
0.780848,14.176751
0.781346,14.176404
0.781845,14.176673
0.782343,14.177258
0.782842,14.177121
0.78334,14.176552
0.783839,14.17663
0.784337,14.176783
0.784836,14.176563
0.785334,14.17454
0.785832,14.17613
0.786331,14.177255
0.786829,14.177645
0.787328,14.178278
0.787827,14.178659
0.788325,14.180046
0.788823,14.17978
0.789322,14.181618
0.78982,14.181762
0.790318,14.18215
0.790817,14.182255
0.791316,14.18251
0.791814,14.181556
0.792313,14.181973
0.792811,14.182536
0.793309,14.185933
0.793808,14.18792
0.794306,14.188066
0.794805,14.187452
0.795303,14.188416
0.795802,14.189154
0.7963,14.190243
0.796799,14.190768
0.797297,14.191134
0.797795,14.190576
0.798294,14.19051
0.798792,14.19134
0.799291,14.191061
0.799789,14.192446
0.800288,14.193013
0.800786,14.190891
0.801285,14.190943
0.801783,14.190149
0.802281,14.190135
0.80278,14.188744
0.803278,14.187344
0.803777,14.187211
0.804276,14.186782
0.804774,14.186522
0.805272,14.18662
0.805771,14.183513
0.806269,14.182084
0.806767,14.181276
0.807266,14.181645
0.807765,14.180386
0.808263,14.17946
0.808762,14.177683
0.80926,14.178545
0.809758,14.177547
0.810257,14.179397
0.810755,14.179634
0.811254,14.179702
0.811752,14.179442
0.812251,14.179594
0.812749,14.180379
0.813248,14.181591
0.813746,14.181912
0.814244,14.182024
0.814743,14.181543
0.815241,14.181767
0.81574,14.182339
0.816238,14.181856
0.816737,14.182555
0.817235,14.183022
0.817734,14.183874
0.818232,14.185574
0.81873,14.185584
0.819229,14.186404
0.819727,14.186498
0.820226,14.187883
0.820724,14.189632
0.821223,14.189858
0.821721,14.188945
0.82222,14.190384
0.822718,14.189775
0.823216,14.189479
0.823715,14.188745
0.824214,14.189467
0.824712,14.189501
0.825211,14.188802
0.825709,14.187993
0.826207,14.186222
0.826706,14.185644
0.827204,14.186224
0.827703,14.186846
0.828201,14.187792
0.8287,14.188993
0.829198,14.189907
0.829697,14.190118
0.830195,14.189633
0.830693,14.190027
0.831192,14.190747
0.83169,14.189979
0.832189,14.189181
0.832687,14.188659
0.833186,14.188853
0.833684,14.1895
0.834183,14.189711
0.834681,14.188489
0.835179,14.188073
0.835678,14.187268
0.836176,14.187981
0.836675,14.187693
0.837173,14.187168
0.837672,14.18705
0.83817,14.187091
0.838669,14.187478
0.839167,14.187584
0.839665,14.187213
0.840164,14.186587
0.840662,14.18591
0.841161,14.185472
0.84166,14.18495
0.842158,14.183291
0.842656,14.181657
0.843155,14.181728
0.843653,14.181024
0.844151,14.181506
0.84465,14.183177
0.845149,14.182823
0.845647,14.181469
0.846146,14.179842
0.846644,14.179369
0.847142,14.180393
0.847641,14.180654
0.848139,14.181329
0.848638,14.181032
0.849136,14.181501
0.849635,14.181809
0.850133,14.181888
0.850632,14.181118
0.85113,14.181645
0.851628,14.180922
0.852127,14.181259
0.852625,14.181559
0.853124,14.182549
0.853622,14.182384
0.854121,14.182908
0.854619,14.184021
0.855118,14.185567
0.855616,14.184668
0.856114,14.183039
0.856613,14.182405
0.857111,14.181682
0.85761,14.181539
0.858109,14.181858
0.858607,14.181837
0.859105,14.182783
0.859604,14.18159
0.860102,14.182329
0.8606,14.18178
0.861099,14.181354
0.861598,14.181907
0.862096,14.181376
0.862595,14.182031
0.863093,14.181366
0.863591,14.181047
0.86409,14.183086
0.864588,14.18338
0.865087,14.183973
0.865585,14.183303
0.866084,14.183834
0.866582,14.181693
0.867081,14.180898
0.867579,14.179034
0.868077,14.178832
0.868576,14.181671
0.869074,14.182599
0.869573,14.182187
0.870071,14.183951
0.87057,14.183119
0.871068,14.183562
0.871567,14.182218
0.872065,14.182779
0.872563,14.18259
0.873062,14.182927
0.87356,14.182929
0.874059,14.183478
0.874557,14.183556
0.875056,14.182065
0.875554,14.1831
0.876053,14.184311
0.876551,14.182462
0.877049,14.182783
0.877548,14.181734
0.878047,14.182034
0.878545,14.183026
0.879044,14.183578
0.879542,14.183698
0.88004,14.185513
0.880539,14.185137
0.881037,14.185516
0.881536,14.184323
0.882034,14.184938
0.882533,14.183996
0.883031,14.1844
0.88353,14.184377
0.884028,14.185686
0.884526,14.186367
0.885025,14.185974
0.885523,14.186463
0.886022,14.187229
0.88652,14.187433
0.887019,14.18751
0.887517,14.188647
0.888016,14.188525
0.888514,14.188645
0.889012,14.188983
0.889511,14.188375
0.890009,14.186679
0.890508,14.186402
0.891006,14.186505
0.891505,14.186815
0.892003,14.186996
0.892502,14.188162
0.893,14.188764
0.893498,14.188966
0.893997,14.18825
0.894495,14.188347
0.894994,14.188681
0.895493,14.189678
0.895991,14.190057
0.896489,14.190277
0.896988,14.189898
0.897486,14.190399
0.897985,14.190838
0.898483,14.190816
0.898982,14.189898
0.89948,14.189145
0.899979,14.189259
0.900477,14.188609
0.900975,14.188191
0.901474,14.187533
0.901972,14.188566
0.902471,14.191157
0.902969,14.192789
0.903468,14.192055
0.903966,14.192076
0.904465,14.192651
0.904963,14.192997
0.905461,14.195092
0.90596,14.195674
0.906458,14.194455
0.906957,14.193812
0.907455,14.193178
0.907954,14.193335
0.908452,14.194162
0.908951,14.19571
0.909449,14.196602
0.909947,14.196233
0.910446,14.19656
0.910944,14.196544
0.911443,14.196366
0.911942,14.196516
0.91244,14.197664
0.912938,14.19919
0.913437,14.200589
0.913935,14.202497
0.914433,14.203294
0.914932,14.203251
0.915431,14.202792
0.915929,14.202045
0.916428,14.20121
0.916926,14.200402
0.917424,14.199142
0.917923,14.198159
0.918421,14.198227
0.91892,14.199025
0.919418,14.199985
0.919917,14.200264
0.920415,14.199414
0.920914,14.198221
0.921412,14.196475
0.92191,14.195115
0.922409,14.194576
0.922907,14.194774
0.923406,14.195012
0.923904,14.196858
0.924403,14.196678
0.924901,14.195744
0.9254,14.195071
0.925898,14.194468
0.926396,14.19436
0.926895,14.193742
0.927393,14.191362
0.927892,14.191323
0.928391,14.192195
0.928889,14.193569
0.929387,14.193669
0.929886,14.194508
0.930384,14.19316
0.930882,14.193999
0.931381,14.195264
0.93188,14.195164
0.932378,14.194345
0.932877,14.195045
0.933375,14.195319
0.933873,14.196065
0.934372,14.198136
0.93487,14.197856
0.935369,14.197083
0.935867,14.197778
0.936366,14.197388
0.936864,14.198644
0.937363,14.198864
0.937861,14.199291
0.938359,14.199487
0.938858,14.199744
0.939356,14.200728
0.939855,14.202663
0.940353,14.203697
0.940852,14.204033
0.94135,14.204056
0.941849,14.204193
0.942347,14.205529
0.942845,14.204722
0.943344,14.206994
0.943842,14.206321
0.944341,14.208403
0.944839,14.210205
0.945338,14.212839
0.945836,14.213433
0.946335,14.213893
0.946833,14.214298
0.947331,14.215011
0.94783,14.217256
0.948328,14.218204
0.948827,14.219051
0.949326,14.221068
0.949824,14.220543
0.950322,14.222156
0.950821,14.223718
0.951319,14.223801
0.951818,14.22332
0.952316,14.224521
0.952815,14.225438
0.953313,14.227525
0.953812,14.229382
0.95431,14.231241
0.954808,14.232791
0.955307,14.233707
0.955805,14.23587
0.956304,14.236119
0.956802,14.239099
0.957301,14.240102
0.957799,14.241488
0.958298,14.242855
0.958796,14.243887
0.959294,14.245068
0.959793,14.245345
0.960291,14.24544
0.96079,14.24523
0.961288,14.243516
0.961787,14.244655
0.962285,14.245637
0.962784,14.245977
0.963282,14.246952
0.96378,14.247313
0.964279,14.248151
0.964777,14.248352
0.965276,14.248153
0.965775,14.249179
0.966273,14.249104
0.966771,14.249495
0.96727,14.250196
0.967768,14.250029
0.968266,14.249636
0.968765,14.250108
0.969264,14.24811
0.969762,14.247892
0.970261,14.248543
0.970759,14.249837
0.971257,14.250165
0.971756,14.249744
0.972254,14.250523
0.972753,14.250627
0.973251,14.251436
0.97375,14.253529
0.974248,14.253408
0.974747,14.253685
0.975245,14.254997
0.975743,14.255566
0.976242,14.25701
0.97674,14.257403
0.977239,14.258156
0.977737,14.25914
0.978236,14.259535
0.978734,14.261006
0.979233,14.261621
0.979731,14.261931
0.980229,14.263403
0.980728,14.264403
0.981226,14.264784
0.981725,14.266364
0.982224,14.267302
0.982722,14.267982
0.98322,14.267344
0.983719,14.267769
0.984217,14.269498
0.984715,14.271328
0.985214,14.273071
0.985713,14.273548
0.986211,14.274207
0.98671,14.275807
0.987208,14.277112
0.987706,14.277008
0.988205,14.277648
0.988703,14.277488
0.989202,14.277363
0.9897,14.276443
0.990199,14.276374
0.990697,14.275972
0.991196,14.276349
0.991694,14.277553
0.992192,14.278343
0.992691,14.276495
0.993189,14.275498
0.993688,14.275085
0.994186,14.273809
0.994685,14.273685
0.995183,14.273035
0.995681,14.273912
0.99618,14.275724
0.996678,14.276795
0.997177,14.277773
0.997675,14.27653
0.998174,14.276615
0.998672,14.27737
0.999171,14.277217
0.999669,14.276408
1.000167,14.275121
1.000666,14.275074
1.001164,14.27364
1.001663,14.27419
1.002162,14.27456
1.00266,14.276964
1.003158,14.277233
1.003657,14.280238
1.004155,14.280005
1.004653,14.278923
1.005152,14.277735
1.005651,14.280249
1.006149,14.280279
1.006648,14.280499
1.007146,14.280787
1.007644,14.282496
1.008143,14.281976
1.008641,14.281294
1.00914,14.281322
1.009638,14.281295
1.010137,14.282237
1.010635,14.282373
1.011134,14.281492
1.011632,14.281893
1.01213,14.281381
1.012629,14.281457
1.013127,14.28255
1.013626,14.282755
1.014124,14.283072
1.014623,14.283361
1.015121,14.280955
1.01562,14.280501
1.016118,14.278233
1.016616,14.279265
1.017115,14.278964
1.017613,14.278526
1.018112,14.276251
1.01861,14.276001
1.019109,14.275655
1.019607,14.274886
1.020106,14.27412
1.020604,14.27148
1.021102,14.270665
1.021601,14.271221
1.022099,14.26886
1.022598,14.269942
1.023097,14.267981
1.023595,14.267607
1.024093,14.266115
1.024592,14.265123
1.02509,14.263412
1.025589,14.262868
1.026087,14.263682
1.026586,14.261777
1.027084,14.26111
1.027583,14.260804
1.028081,14.259822
1.028579,14.259055
1.029078,14.256339
1.029576,14.256442
1.030075,14.257794
1.030573,14.25946
1.031072,14.258632
1.03157,14.258931
1.032069,14.25921
1.032567,14.259442
1.033065,14.261335
1.033564,14.259733
1.034062,14.258755
1.034561,14.25982
1.035059,14.257648
1.035558,14.258743
1.036056,14.258821
1.036555,14.260653
1.037053,14.262021
1.037551,14.263926
1.03805,14.263073
1.038548,14.260571
1.039047,14.260983
1.039546,14.261434
1.040044,14.262342
1.040542,14.264197
1.041041,14.266308
1.041539,14.267094
1.042037,14.266671
1.042536,14.266376
1.043035,14.265882
1.043533,14.265619
1.044032,14.264775
1.04453,14.263173
1.045028,14.261397
1.045527,14.261672
1.046025,14.263156
1.046524,14.261571
1.047022,14.260575
1.047521,14.261252
1.048019,14.260898
1.048518,14.260916
1.049016,14.260509
1.049514,14.259871
1.050013,14.258623
1.050511,14.257085
1.05101,14.257532
1.051508,14.257856
1.052007,14.257619
1.052505,14.257414
1.053004,14.256837
1.053502,14.254848
1.054,14.251461
1.054499,14.250483
1.054997,14.251339
1.055496,14.251352
1.055995,14.250759
1.056493,14.251028
1.056991,14.251743
1.05749,14.253257
1.057988,14.254075
1.058486,14.253212
1.058985,14.252719
1.059484,14.252558
1.059982,14.252009
1.060481,14.252545
1.060979,14.253308
1.061477,14.25225
1.061976,14.251201
1.062474,14.250681
1.062973,14.250406
1.063471,14.250631
1.06397,14.2514
1.064468,14.251511
1.064967,14.250517
1.065465,14.249041
1.065963,14.248315
1.066462,14.249162
1.06696,14.24915
1.067459,14.248281
1.067957,14.247193
1.068456,14.246457
1.068954,14.246281
1.069453,14.246959
1.069951,14.245772
1.070449,14.244648
1.070948,14.243834
1.071446,14.2441
1.071945,14.244326
1.072443,14.24523
1.072942,14.243553
1.07344,14.242132
1.073939,14.242245
1.074437,14.241283
1.074935,14.241779
1.075434,14.242927
1.075933,14.241854
1.076431,14.241308
1.07693,14.240273
1.077428,14.241957
1.077926,14.24137
1.078425,14.241772
1.078923,14.242208
1.079422,14.242356
1.07992,14.241041
1.080419,14.241289
1.080917,14.242146
1.081416,14.241243
1.081914,14.239174
1.082412,14.239205
1.082911,14.23864
1.083409,14.237818
1.083908,14.236403
1.084406,14.235718
1.084905,14.234292
1.085403,14.234412
1.085902,14.234873
1.0864,14.235219
1.086898,14.235135
1.087397,14.233912
1.087895,14.231003
1.088394,14.232434
1.088892,14.233081
1.089391,14.23469
1.089889,14.233195
1.090388,14.23378
1.090886,14.233668
1.091384,14.234228
1.091883,14.232646
1.092381,14.233266
1.09288,14.232339
1.093379,14.230008
1.093877,14.22914
1.094375,14.230221
1.094874,14.227938
1.095372,14.229177
1.09587,14.228877
1.096369,14.227857
1.096868,14.226894
1.097366,14.225934
1.097865,14.227045
1.098363,14.225451
1.098861,14.224074
1.09936,14.224806
1.099858,14.223946
1.100357,14.223852
1.100855,14.222875
1.101354,14.220823
1.101852,14.218522
1.102351,14.216975
1.102849,14.216251
1.103347,14.215726
1.103846,14.214957
1.104344,14.215402
1.104843,14.216894
1.105341,14.217088
1.10584,14.218541
1.106338,14.21957
1.106837,14.220397
1.107335,14.220387
1.107833,14.221039
1.108332,14.21975
1.10883,14.222482
1.109329,14.224757
1.109828,14.226715
1.110326,14.22797
1.110824,14.227552
1.111323,14.228501
1.111821,14.229013
1.112319,14.229052
1.112818,14.230922
1.113317,14.233156
1.113815,14.234992
1.114314,14.236645
1.114812,14.237786
1.11531,14.238005
1.115809,14.238712
1.116307,14.238622
1.116806,14.237198
1.117304,14.235003
1.117803,14.234681
1.118301,14.234283
1.1188,14.234226
1.119298,14.233455
1.119796,14.234144
1.120295,14.235909
1.120793,14.236534
1.121292,14.235802
1.12179,14.234754
1.122289,14.23375
1.122787,14.232551
1.123286,14.231813
1.123784,14.230052
1.124282,14.230083
1.124781,14.230606
1.125279,14.23071
1.125778,14.23017
1.126276,14.228127
1.126775,14.226077
1.127273,14.22534
1.127772,14.22551
1.12827,14.223896
1.128768,14.221746
1.129267,14.221945
1.129766,14.222791
1.130264,14.223306
1.130763,14.224582
1.131261,14.224791
1.131759,14.225224
1.132258,14.223858
1.132756,14.221828
1.133255,14.221095
