E2P2_N_ml,E2P2_N_mAU,E2P2_R_ml,E2P2_R_mAU,E3P3_N_ml,E3P3_N_mAU,E3P3_R_ml,E3P3_R_mAU,E4P1_N_ml,E4P1_N_mAU,E4P1_R_ml,E4P1_R_mAU
,,,,,,1.336738,0.63557,,,,
,,,,,,1.337236,0.633983,,,,
,,,,,,1.337735,0.632108,,,,
,,,,,,1.338234,0.633125,,,,
,,,,,,1.338734,0.633181,,,,
,,,,,,1.339232,0.632743,,,,
,,,,,,1.339731,0.631903,,,,
,,,,,,1.34023,0.630316,,,,
,,,,,,1.340729,0.628216,,,,
,,,,,,1.341228,0.628043,,,,
,,,,,,1.341727,0.627894,,,,
,,,,,,1.342226,0.62778,,,,
,,,,,,1.342725,0.628021,,,,
,,,,,,1.343225,0.628111,,,,
,,,,,,1.343723,0.628194,,,,
,,,,,,1.344222,0.629333,,,,
,,,,,,1.344721,0.629808,,,,
,,,,,,1.345221,0.629132,,,,
,,,,,,1.345719,0.628405,,,,
,,,,,,1.346218,0.628397,,,,
,,,,,,1.346717,0.628723,,,,
,,,,,,1.347217,0.629138,,,,
,,,,,,1.347715,0.628697,,,,
,,,,,,1.348214,0.6288,,,,
,,,,,,1.348713,0.628973,,,,
,,,,,,1.349212,0.628584,,,,
,,,,,,1.349711,0.627972,,,,
,,,,,,1.35021,0.62886,,,,
,,,,,,1.350709,0.6284,,,,
,,,,,,1.351208,0.629435,,,,
,,,,,,1.351707,0.630423,,,,
,,,,,,1.352206,0.631352,,,,
,,,,,,1.352705,0.632932,,,,
,,,,,,1.353204,0.635281,,,,
,,,,,,1.353703,0.63496,,,,
,,,,,,1.354202,0.635252,,,,
,,,,,,1.354701,0.634922,,,,
,,,,,,1.3552,0.634278,,,,
,,,,,,1.355699,0.632933,,,,
,,,,,,1.356198,0.632527,,,,
,,,,,,1.356697,0.631557,,,,
,,,,,,1.357196,0.630992,,,,
,,,,,,1.357695,0.631152,,,,
,,,,,,1.358194,0.629621,,,,
,,,,,,1.358693,0.626224,,,,
,,,,,,1.359192,0.626282,,,,
,,,,,,1.359691,0.625058,,,,
,,,,,,1.36019,0.624591,,,,
,,,,,,1.360689,0.623472,,,,
,,,,,,1.361188,0.623372,,,,
,,,,,,1.361687,0.62287,,,,
,,,,,,1.362186,0.623477,,,,
,,,,,,1.362685,0.623654,,,,
,,,,,,1.363184,0.623859,,,,
,,,,,,1.363683,0.622512,,,,
,,,,,,1.364182,0.620649,,,,
,,,,,,1.364681,0.619106,,,,
,,,,,,1.36518,0.619334,,,,
,,,,,,1.365679,0.618009,,,,
,,,,,,1.366178,0.618949,,,,
,,,,,,1.366677,0.619015,,,,
,,,,,,1.367176,0.620044,,,,
,,,,,,1.367675,0.620631,,,,
,,,,,,1.368174,0.62185,,,,
,,,,,,1.368673,0.621549,,,,
,,,,,,1.369172,0.622719,,,,
,,,,,,1.369671,0.622218,,,,
,,,,,,1.37017,0.620834,,,,
,,,,,,1.370669,0.622411,,,,
,,,,,,1.371168,0.62558,,,,
,,,,,,1.371667,0.623463,,,,
,,,,,,1.372166,0.624708,,,,
,,,,,,1.372664,0.624978,,,,
,,,,,,1.373164,0.627385,,,,
,,,,,,1.373663,0.627719,,,,
,,,,,,1.374162,0.628841,,,,
,,,,,,1.37466,0.627828,,,,
,,,,,,1.37516,0.628145,,,,
,,,,,,1.375659,0.626738,,,,
,,,,,,1.376158,0.627939,,,,
,,,,,,1.376657,0.628535,,,,
,,,,,,1.377156,0.627298,,,,
,,,,,,1.377655,0.624689,,,,
,,,,,,1.378154,0.626361,,,,
,,,,,,1.378653,0.626548,,,,
,,,,,,1.379152,0.627157,,,,
,,,,,,1.379651,0.626737,,,,
,,,,,,1.38015,0.627209,,,,
,,,,,,1.380649,0.627299,,,,
,,,,,,1.381147,0.628447,,,,
,,,,,,1.381647,0.627749,,,,
,,,,,,1.382146,0.630108,,,,
,,,,,,1.382645,0.632386,,,,
,,,,,,1.383143,0.632671,,,,
,,,,,,1.383643,0.634638,,,,
,,,,,,1.384142,0.636359,,,,
,,,,,,1.384641,0.635097,,,,
,,,,,,1.385139,0.635186,,,,
,,,,,,1.385639,0.634074,,,,
,,,,,,1.386138,0.634673,,,,
,,,,,,1.386637,0.634809,,,,
,,,,,,1.387136,0.636043,,,,
,,,,,,1.387635,0.63701,,,,
,,,,,,1.388134,0.637881,,,,
,,,,,,1.388633,0.637412,,,,
,,,,,,1.389132,0.638739,,,,
,,,,,,1.38963,0.6402,,,,
,,,,,,1.39013,0.641259,,,,
,,,,,,1.390629,0.641946,,,,
,,,,,,1.391128,0.642498,,,,
,,,,,,1.391626,0.642954,,,,
,,,,,,1.392126,0.643303,,,,
,,,,,,1.392625,0.643315,,,,
,,,,,,1.393124,0.643629,,,,
,,,,,,1.393622,0.644022,,,,
,,,,,,1.394122,0.643315,,,,
,,,,,,1.394621,0.642975,,,,
,,,,,,1.39512,0.643008,,,,
,,,,,,1.395618,0.64351,,,,
,,,,,,1.396118,0.642814,,,,
,,,,,,1.396617,0.640488,,,,
,,,,,,1.397116,0.639434,,,,
,,,,,,1.397614,0.640066,,,,
,,,,,,1.398113,0.64063,,,,
,,,,,,1.398613,0.640283,,,,
,,,,,,1.399112,0.639565,,,,
,,,,,,1.399611,0.639907,,,,
,,,,,,1.400109,0.640039,,,,
,,,,,,1.400609,0.639589,,,,
,,,,,,1.401108,0.639572,,,,
,,,,,,1.401607,0.639762,,,,
,,,,,,1.402105,0.639599,,,,
,,,,,,1.402605,0.638742,,,,
,,,,,,1.403104,0.637389,,,,
,,,,,,1.403603,0.636448,,,,
,,,,,,1.404101,0.636259,,,,
,,,,,,1.404601,0.636086,,,,
,,,,,,1.4051,0.635614,,,,
,,,,,,1.405599,0.634935,,,,
,,,,,,1.406097,0.635585,,,,
,,,,,,1.406596,0.636313,,,,
,,,,,,1.407096,0.636514,,,,
,,,,,,1.407595,0.635123,,,,
,,,,,,1.408093,0.633983,,,,
,,,,,,1.408592,0.634675,,,,
,,,,,,1.409092,0.635886,,,,
,,,,,,1.409591,0.63653,,,,
,,,,,,1.410089,0.636386,,,,
,,,,,,1.410588,0.635401,,,,
,,,,,,1.411088,0.635996,,,,
,,,,,,1.411587,0.636548,,,,
,,,,,,1.412086,0.636673,,,,
,,,,,,1.412584,0.637418,,,,
,,,,,,1.413084,0.638924,,,,
,,,,,,1.413583,0.639008,,,,
,,,,,,1.414082,0.640215,,,,
,,,,,,1.41458,0.640821,,,,
,,,,,,1.415079,0.641663,,,,
,,,,,,1.415579,0.641339,,,,
,,,,,,1.416078,0.640569,,,,
,,,,,,1.416576,0.639704,,,,
,,,,,,1.417075,0.638937,,,,
,,,,,,1.417575,0.639547,,,,
,,,,,,1.418074,0.63962,,,,
,,,,,,1.418572,0.639688,,,,
,,,,,,1.419071,0.640197,,,,
,,,,,,1.419571,0.639387,,,,
,,,,,,1.42007,0.64093,,,,
,,,,,,1.420568,0.641417,,,,
,,,,,,1.421067,0.64059,,,,
,,,,,,1.421567,0.638591,,,,
,,,,,,1.422066,0.638866,,,,
,,,,,,1.422565,0.639026,,,,
,,,,,,1.423063,0.638126,,,,
,,,,,,1.423562,0.637394,,,,
,,,,,,1.424062,0.638082,,,,
,,,,,,1.424561,0.636688,,,,
,,,,,,1.425059,0.635144,,,,
,,,,,,1.425558,0.633208,,,,
,,,,,,1.426058,0.632744,,,,
,,,,,,1.426557,0.630949,,,,
,,,,,,1.427055,0.631112,,,,
,,,,,,1.427554,0.632026,,,,
,,,,,,1.428054,0.633288,,,,
,,,,,,1.428553,0.633081,,,,
,,,,,,1.429051,0.633363,,,,
,,,,,,1.42955,0.633929,,,,
,,,,,,1.43005,0.635295,,,,
,,,,,,1.430549,0.635483,,,,
,,,,,,1.431047,0.635487,,,,
,,,,,,1.431546,0.63432,,,,
,,,,,,1.432045,0.634794,,,,
,,,,,,1.432545,0.634307,,,,
,,,,,,1.433043,0.634985,,,,
,,,,,,1.433542,0.636142,,,,
,,,,,,1.434041,0.637611,,,,
,,,,,,1.434541,0.637592,,,,
,,,,,,1.43504,0.639292,,,,
,,,,,,1.435538,0.640388,,,,
,,,,,,1.436037,0.64153,,,,
,,,,,,1.436537,0.641041,,,,
,,,,,,1.437036,0.641594,,,,
,,,,,,1.437534,0.642986,,,,
,,,,,,1.438033,0.643402,,,,
,,,,,,1.438533,0.644323,,,,
,,,,,,1.439032,0.644287,,,,
,,,,,,1.43953,0.644856,,,,
,,,,,,1.440029,0.64491,,,,
,,,,,,1.440528,0.643473,,,,
,,,,,,1.441028,0.643941,,,,
,,,,,,1.441526,0.642478,,,,
,,,,,,1.442025,0.641608,,,,
,,,,,,1.442524,0.640304,,,,
,,,,,,1.443024,0.639346,,,,
,,,,,,1.443522,0.637832,,,,
,,,,,,1.444021,0.639357,,,,
,,,,,,1.44452,0.640746,,,,
,,,,,,1.44502,0.641159,,,,
,,,,,,1.445518,0.640841,,,,
,,,,,,1.446017,0.640382,,,,
,,,,,,1.446516,0.639484,,,,
,,,,,,1.447016,0.63911,,,,
,,,,,,1.447515,0.638141,,,,
,,,,,,1.448013,0.635824,,,,
,,,,,,1.448512,0.636408,,,,
,,,,,,1.449011,0.635143,,,,
,,,,,,1.449511,0.636384,,,,
,,,,,,1.450009,0.63565,,,,
,,,,,,1.450508,0.634682,,,,
,,,,,,1.451007,0.635278,,,,
,,,,,,1.451507,0.635588,,,,
,,,,,,1.452005,0.63624,,,,
,,,,,,1.452504,0.636895,,,,
,,,,,,1.453003,0.636763,,,,
,,,,,,1.453503,0.636702,,,,
,,,,,,1.454001,0.637163,,,,
,,,,,,1.4545,0.638896,,,,
,,,,,,1.454999,0.638996,,,,
,,,,,,1.455499,0.638079,,,,
,,,,,,1.455997,0.63823,,,,
,,,,,,1.456496,0.638558,,,,
,,,,,,1.456995,0.637762,,,,
,,,,,,1.457494,0.636992,,,,
,,,,,,1.457994,0.636977,,,,
,,,,,,1.458492,0.636405,,,,
,,,,,,1.458991,0.638167,,,,
,,,,,,1.45949,0.639851,,,,
,,,,,,1.45999,0.639219,,,,
,,,,,,1.460488,0.639183,,,,
,,,,,,1.460987,0.639663,,,,
,,,,,,1.461486,0.640398,,,,
,,,,,,1.461986,0.641073,,,,
,,,,,,1.462484,0.641419,,,,
,,,,,,1.462983,0.641972,,,,
,,,,,,1.463482,0.642349,,,,
,,,,,,1.463982,0.64111,,,,
,,,,,,1.46448,0.63871,,,,
,,,,,,1.464979,0.637381,,,,
,,,,,,1.465478,0.637701,,,,
,,,,,,1.465977,0.638064,,,,
,,,,,,1.466476,0.638999,,,,
,,,,,,1.466975,0.639185,,,,
,,,,,,1.467474,0.639517,,,,
,,,,,,1.467973,0.640241,,,,
,,,,,,1.468472,0.642532,,,,
,,,,,,1.468971,0.644502,,,,
,,,,,,1.46947,0.645756,,,,
,,,,,,1.469969,0.645237,,,,
,,,,,,1.470469,0.645413,,,,
,,,,,,1.470967,0.645931,,,,
,,,,,,1.471466,0.644532,,,,
,,,,,,1.471965,0.643606,,,,
,,,,,,1.472464,0.644965,,,,
,,,,,,1.472963,0.646269,,,,
,,,,,,1.473462,0.64574,,,,
,,,,,,1.473961,0.643101,,,,
,,,,,,1.47446,0.640808,,,,
,,,,,,1.474959,0.640826,,,,
,,,,,,1.475458,0.640451,,,,
,,,,,,1.475957,0.641158,,,,
,,,,,,1.476456,0.64353,,,,
,,,,,,1.476955,0.646016,,,,
,,,,,,1.477454,0.64634,,,,
,,,,,,1.477953,0.645521,,,,
,,,,,,1.478452,0.645452,,,,
,,,,,,1.478951,0.644962,,,,
,,,,,,1.47945,0.64485,,,,
,,,,,,1.479949,0.646028,,,,
,,,,,,1.480448,0.646191,,,,
,,,,,,1.480947,0.644363,,,,
,,,,,,1.481446,0.640848,,,,
,,,,,,1.481945,0.639653,,,,
,,,,,,1.482444,0.639917,,,,
,,,,,,1.482943,0.639528,,,,
,,,,,,1.483442,0.638923,,,,
,,,,,,1.483941,0.638733,,,,
,,,,,,1.48444,0.638809,,,,
,,,,,,1.484939,0.638692,,,,
,,,,,,1.485438,0.637771,,,,
,,,,,,1.485937,0.639353,,,,
,,,,,,1.486436,0.64216,,,,
,,,,,,1.486935,0.643671,,,,
,,,,,,1.487434,0.643337,,,,
,,,,,,1.487933,0.643629,,,,
,,,,,,1.488432,0.642554,,,,
,,,,,,1.488931,0.641746,,,,
,,,,,,1.489429,0.640685,,,,
,,,,,,1.489929,0.641674,,,,
,,,,,,1.490428,0.642079,,,,
,,,,,,1.490927,0.641646,,,,
,,,,,,1.491426,0.641038,,,,
,,,,,,1.491925,0.640077,,,,
,,,,,,1.492424,0.639925,,,,
,,,,,,1.492923,0.639267,,,,
,,,,,,1.493422,0.639957,,,,
,,,,,,1.493921,0.64161,,,,
,,,,,,1.49442,0.640734,,,,
,,,,,,1.494919,0.641399,,,,
,,,,,,1.495418,0.641546,,,,
,,,,,,1.495917,0.641999,,,,
,,,,,,1.496416,0.643414,,,,
,,,,,,1.496915,0.644377,,,,
,,,,,,1.497414,0.644533,,,,
,,,,,,1.497912,0.644219,,,,
,,,,,,1.498412,0.64373,,,,
,,,,,,1.498911,0.641394,,,,
,,,,,,1.49941,0.640239,,,,
,,,,,,1.499908,0.638839,,,,
,,,,,,1.500408,0.639332,,,,
,,,,,,1.500907,0.638831,,,,
,,,,,,1.501406,0.640223,,,,
,,,,,,1.501904,0.638627,,,,
,,,,,,1.502404,0.640234,,,,
,,,,,,1.502903,0.638003,,,,
,,,,,,1.503402,0.640401,,,,
,,,,,,1.503901,0.640161,,,,
,,,,,,1.5044,0.641285,,,,
,,,,,,1.504899,0.640955,,,,
,,,,,,1.505398,0.640506,,,,
,,,,,,1.505897,0.641688,,,,
,,,,,,1.506395,0.641711,,,,
,,,,,,1.506895,0.643656,,,,
,,,,,,1.507394,0.645583,,,,
,,,,,,1.507893,0.645733,,,,
,,,,,,1.508391,0.645376,,,,
,,,,,,1.508891,0.645678,,,,
,,,,,,1.50939,0.643771,,,,
,,,,,,1.509889,0.642831,,,,
,,,,,,1.510387,0.643984,,,,
,,,,,,1.510887,0.64613,,,,
,,,,,,1.511386,0.649674,,,,
,,,,,,1.511885,0.651873,,,,
,,,,,,1.512383,0.654748,,,,
,,,,,,1.512883,0.654525,,,,
,,,,,,1.513382,0.654469,,,,
,,,,,,1.513881,0.652903,,,,
,,,,,,1.51438,0.653662,,,,
,,,,,,1.514878,0.652894,,,,
,,,,,,1.515378,0.654429,,,,
,,,,,,1.515877,0.654504,,,,
,,,,,,1.516376,0.654765,,,,
,,,,,,1.516874,0.653698,,,,
,,,,,,1.517374,0.654445,,,,
,,,,,,1.517873,0.654585,,,,
,,,,,,1.518372,0.654776,,,,
,,,,,,1.51887,0.654105,,,,
,,,,,,1.51937,0.653373,,,,
,,,,,,1.519869,0.652329,,,,
,,,,,,1.520368,0.652964,,,,
,,,,,,1.520866,0.653435,,,,
,,,,,,1.521366,0.653697,,,,
,,,,,,1.521865,0.655037,,,,
,,,,,,1.522364,0.65411,,,,
,,,,,,1.522862,0.653015,,,,
,,,,,,1.523361,0.651326,,,,
,,,,,,1.523861,0.648689,,,,
,,,,,,1.52436,0.647936,,,,
,,,,,,1.524858,0.647469,,,,
,,,,,,1.525357,0.648622,,,,
,,,,,,1.525857,0.648481,,,,
,,,,,,1.526356,0.648711,,,,
,,,,,,1.526855,0.648551,,,,
,,,,,,1.527353,0.647657,,,,
,,,,,,1.527853,0.648145,,,,
,,,,,,1.528352,0.649047,,,,
,,,,,,1.528851,0.648755,,,,
,,,,,,1.529349,0.649977,,,,
,,,,,,1.529849,0.650181,,,,
,,,,,,1.530348,0.650588,,,,
,,,,,,1.530847,0.64987,,,,
,,,,,,1.531345,0.649116,,,,
,,,,,,1.531844,0.647749,,,,
,,,,,,1.532344,0.647381,,,,
,,,,,,1.532843,0.645743,,,,
,,,,,,1.533341,0.644435,,,,
,,,,,,1.53384,0.643544,,,,
,,,,,,1.53434,0.64317,,,,
,,,,,,1.534839,0.642974,,,,
,,,,,,1.535337,0.644121,,,,
,,,,,,1.535836,0.645627,,,,
,,,,,,1.536336,0.646736,,,,
,,,,,,1.536835,0.645888,,,,
,,,,,,1.537333,0.644431,,,,
,,,,,,1.537832,0.643643,,,,
,,,,,,1.538332,0.644419,,,,
,,,,,,1.538831,0.643529,,,,
,,,,,,1.53933,0.642995,,,,
,,,,,,1.539828,0.643565,,,,
,,,,,,1.540327,0.642885,,,,
,,,,,,1.540827,0.64298,,,,
,,,,,,1.541326,0.643529,,,,
,,,,,,1.541824,0.643132,,,,
,,,,,,1.542323,0.642242,,,,
,,,,,,1.542823,0.641833,,,,
,,,,,,1.543322,0.641884,,,,
,,,,,,1.54382,0.642345,,,,
,,,,,,1.544319,0.644011,,,,
,,,,,,1.544819,0.645247,,,,
,,,,,,1.545318,0.64574,,,,
,,,,,,1.545816,0.646404,,,,
,,,,,,1.546315,0.645825,,,,
,,,,,,1.546815,0.646447,,,,
,,,,,,1.547314,0.647653,,,,
,,,,,,1.547812,0.648048,,,,
,,,,,,1.548311,0.647914,,,,
,,,,,,1.54881,0.647238,,,,
,,,,,,1.54931,0.647886,,,,
,,,,,,1.549809,0.648671,,,,
,,,,,,1.550307,0.648855,,,,
,,,,,,1.550806,0.64815,,,,
,,,,,,1.551306,0.649649,,,,
,,,,,,1.551805,0.65158,,,,
,,,,,,1.552303,0.651707,,,,
,,,,,,1.552802,0.651573,,,,
,,,,,,1.553302,0.64913,,,,
,,,,,,1.553801,0.6478,,,,
,,,,,,1.554299,0.648199,,,,
,,,,,,1.554798,0.647153,,,,
,,,,,,1.555298,0.647887,,,,
,,,,,,1.555797,0.647715,,,,
,,,,,,1.556295,0.648424,,,,
,,,,,,1.556794,0.649492,,,,
,,,,,,1.557293,0.648524,,,,
,,,,,,1.557793,0.648623,,,,
,,,,,,1.558291,0.648912,,,,
,,,,,,1.55879,0.648987,,,,
,,,,,,1.559289,0.649579,,,,
,,,,,,1.559789,0.648675,,,,
,,,,,,1.560287,0.647331,,,,
,,,,,,1.560786,0.644717,,,,
,,,,,,1.561285,0.64537,,,,
,,,,,,1.561785,0.645997,,,,
,,,,,,1.562284,0.646397,,,,
,,,,,,1.562782,0.646375,,,,
,,,,,,1.563281,0.64628,,,,
,,,,,,1.563781,0.644623,,,,
,,,,,,1.56428,0.643413,,,,
,,,,,,1.564778,0.643706,,,,
,,,,,,1.565277,0.64464,,,,
,,,,,,1.565776,0.648246,,,,
,,,,,,1.566276,0.648572,,,,
,,,,,,1.566774,0.648142,,,,
,,,,,,1.567273,0.649821,,,,
,,,,,,1.567772,0.649381,,,,
,,,,,,1.568272,0.648601,,,,
,,,,,,1.56877,0.648744,,,,
,,,,,,1.569269,0.646631,,,,
,,,,,,1.569768,0.64651,,,,
,,,,,,1.570268,0.646748,,,,
,,,,,,1.570766,0.647936,,,,
,,,,,,1.571265,0.648851,,,,
,,,,,,1.571764,0.649771,,,,
,,,,,,1.572264,0.650709,,,,
,,,,,,1.572762,0.651299,,,,
,,,,,,1.573261,0.65206,,,,
,,,,,,1.57376,0.649134,,,,
,,,,,,1.574259,0.65124,,,,
,,,,,,1.574759,0.649208,,,,
,,,,,,1.575257,0.650532,,,,
,,,,,,1.575756,0.65198,,,,
,,,,,,1.576255,0.65327,,,,
,,,,,,1.576755,0.653701,,,,
,,,,,,1.577253,0.653561,,,,
,,,,,,1.577752,0.652428,,,,
,,,,,,1.578251,0.651541,,,,
,,,,,,1.578751,0.651315,,,,
,,,,,,1.579249,0.652653,,,,
,,,,,,1.579748,0.65256,,,,
,,,,,,1.580247,0.651879,,,,
,,,,,,1.580747,0.652145,,,,
,,,,,,1.581245,0.652366,,,,
,,,,,,1.581744,0.654431,,,,
,,,,,,1.582243,0.656059,,,,
,,,,,,1.582742,0.655514,,,,
,,,,,,1.583241,0.655942,,,,
,,,,,,1.58374,0.655896,,,,
,,,,,,1.584239,0.654059,,,,
,,,,,,1.584738,0.653146,,,,
,,,,,,1.585238,0.653802,,,,
,,,,,,1.585736,0.652706,,,,
,,,,,,1.586235,0.655783,,,,
,,,,,,1.586734,0.653877,,,,
,,,,,,1.587234,0.654993,,,,
,,,,,,1.587732,0.65372,,,,
,,,,,,1.588231,0.652478,,,,
,,,,,,1.58873,0.652864,,,,
,,,,,,1.589229,0.653837,,,,
,,,,,,1.589728,0.653555,,,,
,,,,,,1.590227,0.654742,,,,
,,,,,,1.590726,0.654959,,,,
,,,,,,1.591225,0.655397,,,,
,,,,,,1.591724,0.654321,,,,
,,,,,,1.592223,0.653778,,,,
,,,,,,1.592722,0.653733,,,,
,,,,,,1.593221,0.655535,,,,
,,,,,,1.59372,0.655426,,,,
,,,,,,1.594219,0.6546,,,,
,,,,,,1.594718,0.654436,,,,
,,,,,,1.595217,0.65509,,,,
,,,,,,1.595716,0.654743,,,,
,,,,,,1.596215,0.654292,,,,
,,,,,,1.596714,0.655409,,,,
,,,,,,1.597213,0.656068,,,,
,,,,,,1.597712,0.65593,,,,
,,,,,,1.598211,0.656494,,,,
,,,,,,1.59871,0.654037,,,,
,,,,,,1.599209,0.653233,,,,
,,,,,,1.599708,0.653073,,,,
,,,,,,1.600207,0.653207,,,,
,,,,,,1.600706,0.653176,,,,
,,,,,,1.601205,0.652568,,,,
,,,,,,1.601704,0.651906,,,,
,,,,,,1.602203,0.652597,,,,
,,,,,,1.602702,0.651907,,,,
,,,,,,1.603201,0.651639,,,,
,,,,,,1.6037,0.6511,,,,
,,,,,,1.604199,0.649869,,,,
,,,,,,1.604698,0.649709,,,,
,,,,,,1.605197,0.649774,,,,
,,,,,,1.605696,0.648168,,,,
,,,,,,1.606194,0.646983,,,,
,,,,,,1.606694,0.646777,,,,
,,,,,,1.607193,0.647112,,,,
,,,,,,1.607692,0.646877,,,,
,,,,,,1.608191,0.646064,,,,
,,,,,,1.60869,0.646191,,,,
,,,,,,1.609189,0.64636,,,,
,,,,,,1.609688,0.646518,,,,
,,,,,,1.610187,0.648173,,,,
,,,,,,1.610686,0.649218,,,,
,,,,,,1.611185,0.649546,,,,
,,,,,,1.611684,0.650774,,,,
,,,,,,1.612183,0.651381,,,,
,,,,,,1.612682,0.65205,,,,
,,,,,,1.613181,0.653043,,,,
,,,,,,1.61368,0.653743,,,,
,,,,,,1.614179,0.655361,,,,
,,,,,,1.614677,0.655159,,,,
,,,,,,1.615177,0.65477,,,,
,,,,,,1.615676,0.654686,,,,
,,,,,,1.616175,0.655363,,,,
,,,,,,1.616673,0.657193,,,,
,,,,,,1.617173,0.6583,,,,
,,,,,,1.617672,0.65934,,,,
,,,,,,1.618171,0.661244,,,,
,,,,,,1.61867,0.660679,,,,
,,,,,,1.619169,0.659819,,,,
,,,,,,1.619668,0.658488,,,,
,,,,,,1.620167,0.658597,,,,
,,,,,,1.620666,0.658367,,,,
,,,,,,1.621165,0.657855,,,,
,,,,,,1.621664,0.657064,,,,
,,,,,,1.622163,0.655558,,,,
,,,,,,1.622662,0.653217,,,,
,,,,,,1.62316,0.653234,,,,
,,,,,,1.62366,0.653241,,,,
,,,,,,1.624159,0.653099,,,,
,,,,,,1.624658,0.65408,,,,
,,,,,,1.625156,0.652948,,,,
,,,,,,1.625656,0.653523,,,,
,,,,,,1.626155,0.652367,,,,
,,,,,,1.626654,0.650876,,,,
,,,,,,1.627152,0.651707,,,,
,,,,,,1.627652,0.651143,,,,
,,,,,,1.628151,0.649517,,,,
,,,,,,1.62865,0.64889,,,,
,,,,,,1.629148,0.648995,,,,
,,,,,,1.629648,0.648369,,,,
,,,,,,1.630147,0.648897,,,,
,,,,,,1.630646,0.648919,,,,
,,,,,,1.631145,0.649723,,,,
,,,,,,1.631643,0.651616,,,,
,,,,,,1.632143,0.652306,,,,
,,,,,,1.632642,0.651823,,,,
,,,,,,1.633141,0.653141,,,,
,,,,,,1.633639,0.654688,,,,
,,,,,,1.634139,0.656872,,,,
,,,,,,1.634638,0.658399,,,,
,,,,,,1.635137,0.659711,,,,
,,,,,,1.635635,0.659285,,,,
,,,,,,1.636135,0.659526,,,,
,,,,,,1.636634,0.658085,,,,
,,,,,,1.637133,0.657003,,,,
,,,,,,1.637631,0.656347,,,,
,,,,,,1.638131,0.654633,,,,
,,,,,,1.63863,0.652683,,,,
,,,,,,1.639129,0.65209,,,,
,,,,,,1.639627,0.65261,,,,
,,,,,,1.640126,0.653549,,,,
,,,,,,1.640626,0.655897,,,,
,,,,,,1.641125,0.655426,,,,
,,,,,,1.641623,0.655053,,,,
,,,,,,1.642122,0.655301,,,,
,,,,,,1.642622,0.654403,,,,
,,,,,,1.643121,0.653269,,,,
,,,,,,1.64362,0.65376,,,,
,,,,,,1.644118,0.652503,,,,
,,,,,,1.644618,0.650025,,,,
,,,,,,1.645117,0.650315,,,,
,,,,,,1.645616,0.649463,,,,
,,,,,,1.646114,0.648327,,,,
,,,,,,1.646614,0.649364,,,,
,,,,,,1.647113,0.648607,,,,
,,,,,,1.647612,0.649913,,,,
,,,,,,1.64811,0.648475,,,,
,,,,,,1.648609,0.648426,,,,
,,,,,,1.649109,0.649246,,,,
,,,,,,1.649608,0.650279,,,,
,,,,,,1.650106,0.652288,,,,
,,,,,,1.650605,0.653367,,,,
,,,,,,1.651105,0.657102,,,,
,,,,,,1.651604,0.657421,,,,
,,,,,,1.652102,0.656751,,,,
,,,,,,1.652601,0.65604,,,,
,,,,,,1.653101,0.656189,,,,
,,,,,,1.6536,0.656481,,,,
,,,,,,1.654099,0.654401,,,,
,,,,,,1.654597,0.655573,,,,
,,,,,,1.655097,0.656135,,,,
,,,,,,1.655596,0.658343,,,,
,,,,,,1.656095,0.659595,,,,
,,,,,,1.656593,0.660046,,,,
,,,,,,1.657092,0.661903,,,,
,,,,,,1.657592,0.662533,,,,
,,,,,,1.658091,0.663036,,,,
,,,,,,1.658589,0.663729,,,,
,,,,,,1.659088,0.662349,,,,
,,,,,,1.659588,0.66215,,,,
,,,,,,1.660087,0.662141,,,,
,,,,,,1.660585,0.660875,,,,
,,,,,,1.661084,0.662305,,,,
,,,,,,1.661584,0.663007,,,,
,,,,,,1.662083,0.664097,,,,
,,,,,,1.662581,0.663688,,,,
,,,,,,1.66308,0.662927,,,,
,,,,,,1.66358,0.664141,,,,
,,,,,,1.664079,0.663951,,,,
,,,,,,1.664577,0.664218,,,,
,,,,,,1.665076,0.664456,,,,
,,,,,,1.665575,0.663835,,,,
,,,,,,1.666075,0.663499,,,,
,,,,,,1.666574,0.664296,,,,
,,,,,,1.667072,0.664108,,,,
,,,,,,1.667571,0.662951,,,,
,,,,,,1.668071,0.662494,,,,
,,,,,,1.66857,0.660919,,,,
,,,,,,1.669068,0.659707,,,,
,,,,,,1.669567,0.658144,,,,
,,,,,,1.670067,0.657269,,,,
,,,,,,1.670566,0.65739,,,,
,,,,,,1.671064,0.657125,,,,
,,,,,,1.671563,0.6569,,,,
,,,,,,1.672063,0.656022,,,,
,,,,,,1.672562,0.65678,,,,
,,,,,,1.67306,0.657758,,,,
,,,,,,1.673559,0.657547,,,,
,,,,,,1.674058,0.657054,,,,
,,,,,,1.674558,0.655566,,,,
,,,,,,1.675056,0.655493,,,,
,,,,,,1.675555,0.655542,,,,
,,,,,,1.676054,0.654889,,,,
,,,,,,1.676554,0.655677,,,,
,,,,,,1.677052,0.655599,,,,
,,,,,,1.677551,0.654721,,,,
,,,,,,1.67805,0.654314,,,,
,,,,,,1.67855,0.654054,,,,
,,,,,,1.679049,0.655199,,,,
,,,,,,1.679547,0.65735,,,,
,,,,,,1.680046,0.65845,,,,
,,,,,,1.680546,0.657472,,,,
,,,,,,1.681045,0.657234,,,,
,,,,,,1.681543,0.658203,,,,
,,,,,,1.682042,0.660052,,,,
